"","Date","Year","Month","Day","Port","Landing_tm"
"3511",2016-11-09,2016,11,9,"TAMBODMORA",0
"3512",2016-11-10,2016,11,10,"TAMBODMORA",0
"3513",2016-11-11,2016,11,11,"TAMBODMORA",115.401
"3514",2016-11-12,2016,11,12,"TAMBODMORA",0
"3515",2016-11-13,2016,11,13,"TAMBODMORA",0
"3516",2016-11-14,2016,11,14,"TAMBODMORA",584.158
"3517",2016-11-15,2016,11,15,"TAMBODMORA",0
"3518",2016-11-16,2016,11,16,"TAMBODMORA",0
"3519",2016-11-17,2016,11,17,"TAMBODMORA",0
"3520",2016-11-18,2016,11,18,"TAMBODMORA",0
"3521",2016-11-19,2016,11,19,"TAMBODMORA",0
"3522",2016-11-20,2016,11,20,"TAMBODMORA",0
"3523",2016-11-21,2016,11,21,"TAMBODMORA",0
"3524",2016-11-22,2016,11,22,"TAMBODMORA",0
"3525",2016-11-23,2016,11,23,"TAMBODMORA",0
"3526",2016-11-24,2016,11,24,"TAMBODMORA",0
"3527",2016-11-25,2016,11,25,"TAMBODMORA",0
"3528",2016-11-26,2016,11,26,"TAMBODMORA",0
"3529",2016-11-27,2016,11,27,"TAMBODMORA",0
"3530",2016-11-28,2016,11,28,"TAMBODMORA",100
"3531",2016-11-29,2016,11,29,"TAMBODMORA",0
"3532",2016-11-30,2016,11,30,"TAMBODMORA",0
"3533",2016-12-01,2016,12,1,"TAMBODMORA",0
"3534",2016-12-02,2016,12,2,"TAMBODMORA",422
"3535",2016-12-03,2016,12,3,"TAMBODMORA",0
"3536",2016-12-04,2016,12,4,"TAMBODMORA",0
"3537",2016-12-05,2016,12,5,"TAMBODMORA",0
"3538",2016-12-06,2016,12,6,"TAMBODMORA",0
"3539",2016-12-07,2016,12,7,"TAMBODMORA",0
"3540",2016-12-08,2016,12,8,"TAMBODMORA",0
"3541",2016-12-09,2016,12,9,"TAMBODMORA",119
"3542",2016-12-10,2016,12,10,"TAMBODMORA",0
"3543",2016-12-11,2016,12,11,"TAMBODMORA",0
"3544",2016-12-12,2016,12,12,"TAMBODMORA",0
"3545",2016-12-13,2016,12,13,"TAMBODMORA",0
"3546",2016-12-14,2016,12,14,"TAMBODMORA",0
"3547",2016-12-15,2016,12,15,"TAMBODMORA",0
"3548",2016-12-16,2016,12,16,"TAMBODMORA",0
"3549",2016-12-17,2016,12,17,"TAMBODMORA",0
"3550",2016-12-18,2016,12,18,"TAMBODMORA",0
"3551",2016-12-19,2016,12,19,"TAMBODMORA",0
"3552",2016-12-20,2016,12,20,"TAMBODMORA",0
"3553",2016-12-21,2016,12,21,"TAMBODMORA",0
"3554",2016-12-22,2016,12,22,"TAMBODMORA",0
"3555",2016-12-23,2016,12,23,"TAMBODMORA",0
"3556",2016-12-24,2016,12,24,"TAMBODMORA",0
"3557",2016-12-25,2016,12,25,"TAMBODMORA",0
"3558",2016-12-26,2016,12,26,"TAMBODMORA",0
"3559",2016-12-27,2016,12,27,"TAMBODMORA",0
"3560",2016-12-28,2016,12,28,"TAMBODMORA",0
"3561",2016-12-29,2016,12,29,"TAMBODMORA",0
"3562",2016-12-30,2016,12,30,"TAMBODMORA",0
"3563",2016-12-31,2016,12,31,"TAMBODMORA",0
"3564",2017-01-01,2017,1,1,"TAMBODMORA",0
"3565",2017-01-02,2017,1,2,"TAMBODMORA",0
"3566",2017-01-03,2017,1,3,"TAMBODMORA",0
"3567",2017-01-04,2017,1,4,"TAMBODMORA",1896.69569
"3568",2017-01-05,2017,1,5,"TAMBODMORA",0
"3569",2017-01-06,2017,1,6,"TAMBODMORA",0
"3570",2017-01-07,2017,1,7,"TAMBODMORA",0
"3571",2017-01-08,2017,1,8,"TAMBODMORA",679.845
"3572",2017-01-09,2017,1,9,"TAMBODMORA",1446.893
"3573",2017-01-10,2017,1,10,"TAMBODMORA",2878.747
"3574",2017-01-11,2017,1,11,"TAMBODMORA",1331.52
"3575",2017-01-12,2017,1,12,"TAMBODMORA",208.072
"3576",2017-01-13,2017,1,13,"TAMBODMORA",58.846
"3577",2017-01-14,2017,1,14,"TAMBODMORA",0
"3578",2017-01-15,2017,1,15,"TAMBODMORA",811.78
"3579",2017-01-16,2017,1,16,"TAMBODMORA",612.557
"3580",2017-01-17,2017,1,17,"TAMBODMORA",651.072
"3581",2017-01-18,2017,1,18,"TAMBODMORA",596.953
"3582",2017-01-19,2017,1,19,"TAMBODMORA",0
"3583",2017-01-20,2017,1,20,"TAMBODMORA",1559.402535
"3584",2017-01-21,2017,1,21,"TAMBODMORA",0
"3585",2017-01-22,2017,1,22,"TAMBODMORA",0
"3586",2017-01-23,2017,1,23,"TAMBODMORA",0
"3587",2017-01-24,2017,1,24,"TAMBODMORA",0
"3588",2017-01-25,2017,1,25,"TAMBODMORA",0
"3589",2017-01-26,2017,1,26,"TAMBODMORA",0
"3590",2017-01-27,2017,1,27,"TAMBODMORA",0
"3591",2017-01-28,2017,1,28,"TAMBODMORA",0
"3592",2017-01-29,2017,1,29,"TAMBODMORA",0
"3593",2017-01-30,2017,1,30,"TAMBODMORA",0
"3594",2017-01-31,2017,1,31,"TAMBODMORA",0
"3595",2017-02-01,2017,2,1,"TAMBODMORA",0
"3596",2017-02-02,2017,2,2,"TAMBODMORA",0
"3597",2017-02-03,2017,2,3,"TAMBODMORA",0
"3598",2017-02-04,2017,2,4,"TAMBODMORA",0
"3599",2017-02-05,2017,2,5,"TAMBODMORA",0
"3600",2017-02-06,2017,2,6,"TAMBODMORA",0
"3601",2017-02-07,2017,2,7,"TAMBODMORA",0
"3602",2017-02-08,2017,2,8,"TAMBODMORA",0
"3603",2017-02-09,2017,2,9,"TAMBODMORA",0
"3604",2017-02-10,2017,2,10,"TAMBODMORA",0
"3605",2017-02-11,2017,2,11,"TAMBODMORA",0
"3606",2017-02-12,2017,2,12,"TAMBODMORA",0
"3607",2017-02-13,2017,2,13,"TAMBODMORA",0
"3608",2017-02-14,2017,2,14,"TAMBODMORA",0
"3609",2017-02-15,2017,2,15,"TAMBODMORA",0
"3610",2017-02-16,2017,2,16,"TAMBODMORA",0
"3611",2017-02-17,2017,2,17,"TAMBODMORA",0
"3612",2017-02-18,2017,2,18,"TAMBODMORA",0
"3613",2017-02-19,2017,2,19,"TAMBODMORA",0
"3614",2017-02-20,2017,2,20,"TAMBODMORA",0
"3615",2017-02-21,2017,2,21,"TAMBODMORA",0
"3616",2017-02-22,2017,2,22,"TAMBODMORA",0
"3617",2017-02-23,2017,2,23,"TAMBODMORA",0
"3618",2017-02-24,2017,2,24,"TAMBODMORA",0
"3619",2017-02-25,2017,2,25,"TAMBODMORA",0
"3620",2017-02-26,2017,2,26,"TAMBODMORA",0
"3621",2017-02-27,2017,2,27,"TAMBODMORA",0
"3622",2017-02-28,2017,2,28,"TAMBODMORA",0
"3623",2017-03-01,2017,3,1,"TAMBODMORA",0
"3624",2017-03-02,2017,3,2,"TAMBODMORA",0
"3625",2017-03-03,2017,3,3,"TAMBODMORA",0
"3626",2017-03-04,2017,3,4,"TAMBODMORA",0
"3627",2017-03-05,2017,3,5,"TAMBODMORA",0
"3628",2017-03-06,2017,3,6,"TAMBODMORA",0
"3629",2017-03-07,2017,3,7,"TAMBODMORA",0
"3630",2017-03-08,2017,3,8,"TAMBODMORA",0
"3631",2017-03-09,2017,3,9,"TAMBODMORA",0
"3632",2017-03-10,2017,3,10,"TAMBODMORA",0
"3633",2017-03-11,2017,3,11,"TAMBODMORA",0
"3634",2017-03-12,2017,3,12,"TAMBODMORA",0
"3635",2017-03-13,2017,3,13,"TAMBODMORA",0
"3636",2017-03-14,2017,3,14,"TAMBODMORA",0
"3637",2017-03-15,2017,3,15,"TAMBODMORA",0
"3638",2017-03-16,2017,3,16,"TAMBODMORA",0
"3639",2017-03-17,2017,3,17,"TAMBODMORA",0
"3640",2017-03-18,2017,3,18,"TAMBODMORA",0
"3641",2017-03-19,2017,3,19,"TAMBODMORA",0
"3642",2017-03-20,2017,3,20,"TAMBODMORA",0
"3643",2017-03-21,2017,3,21,"TAMBODMORA",0
"3644",2017-03-22,2017,3,22,"TAMBODMORA",0
"3645",2017-03-23,2017,3,23,"TAMBODMORA",0
"3646",2017-03-24,2017,3,24,"TAMBODMORA",0
"3647",2017-03-25,2017,3,25,"TAMBODMORA",0
"3648",2017-03-26,2017,3,26,"TAMBODMORA",0
"3649",2017-03-27,2017,3,27,"TAMBODMORA",0
"3650",2017-03-28,2017,3,28,"TAMBODMORA",0
"3651",2017-03-29,2017,3,29,"TAMBODMORA",0
"3652",2017-03-30,2017,3,30,"TAMBODMORA",0
"3653",2017-03-31,2017,3,31,"TAMBODMORA",0
"3654",2017-04-01,2017,4,1,"TAMBODMORA",0
"3655",2017-04-02,2017,4,2,"TAMBODMORA",0
"3656",2017-04-03,2017,4,3,"TAMBODMORA",0
"3657",2017-04-04,2017,4,4,"TAMBODMORA",0
"3658",2017-04-05,2017,4,5,"TAMBODMORA",0
"3659",2017-04-06,2017,4,6,"TAMBODMORA",0
"3660",2017-04-07,2017,4,7,"TAMBODMORA",0
"3661",2017-04-08,2017,4,8,"TAMBODMORA",0
"3662",2017-04-09,2017,4,9,"TAMBODMORA",0
"3663",2017-04-10,2017,4,10,"TAMBODMORA",0
"3664",2017-04-11,2017,4,11,"TAMBODMORA",0
"3665",2017-04-12,2017,4,12,"TAMBODMORA",0
"3666",2017-04-13,2017,4,13,"TAMBODMORA",0
"3667",2017-04-14,2017,4,14,"TAMBODMORA",0
"3668",2017-04-15,2017,4,15,"TAMBODMORA",0
"3669",2017-04-16,2017,4,16,"TAMBODMORA",0
"3670",2017-04-17,2017,4,17,"TAMBODMORA",0
"3671",2017-04-18,2017,4,18,"TAMBODMORA",0
"3672",2017-04-19,2017,4,19,"TAMBODMORA",0
"3673",2017-04-20,2017,4,20,"TAMBODMORA",0
"3674",2017-04-21,2017,4,21,"TAMBODMORA",0
"3675",2017-04-22,2017,4,22,"TAMBODMORA",93.448
"3676",2017-04-23,2017,4,23,"TAMBODMORA",248.552
"3677",2017-04-24,2017,4,24,"TAMBODMORA",719.506
"3678",2017-04-25,2017,4,25,"TAMBODMORA",1761.666
"3679",2017-04-26,2017,4,26,"TAMBODMORA",2269.016534
"3680",2017-04-27,2017,4,27,"TAMBODMORA",1314.108
"3681",2017-04-28,2017,4,28,"TAMBODMORA",1028.042
"3682",2017-04-29,2017,4,29,"TAMBODMORA",1978.532
"3683",2017-04-30,2017,4,30,"TAMBODMORA",373.878
"3684",2017-05-01,2017,5,1,"TAMBODMORA",2159.714
"3685",2017-05-02,2017,5,2,"TAMBODMORA",2420
"3686",2017-05-03,2017,5,3,"TAMBODMORA",633.608
"3687",2017-05-04,2017,5,4,"TAMBODMORA",2678.995
"3688",2017-05-05,2017,5,5,"TAMBODMORA",2826.167
"3689",2017-05-06,2017,5,6,"TAMBODMORA",1221.355999
"3690",2017-05-07,2017,5,7,"TAMBODMORA",3410
"3691",2017-05-08,2017,5,8,"TAMBODMORA",3609.8
"3692",2017-05-09,2017,5,9,"TAMBODMORA",3921.437
"3693",2017-05-10,2017,5,10,"TAMBODMORA",1758.022
"3694",2017-05-11,2017,5,11,"TAMBODMORA",5844.556
"3695",2017-05-12,2017,5,12,"TAMBODMORA",3859.4
"3696",2017-05-13,2017,5,13,"TAMBODMORA",4006.522931
"3697",2017-05-14,2017,5,14,"TAMBODMORA",2910
"3698",2017-05-15,2017,5,15,"TAMBODMORA",4129.698062
"3699",2017-05-16,2017,5,16,"TAMBODMORA",3504.335986
"3700",2017-05-17,2017,5,17,"TAMBODMORA",3675.522231
"3701",2017-05-18,2017,5,18,"TAMBODMORA",1903.543085
"3702",2017-05-19,2017,5,19,"TAMBODMORA",0
"3703",2017-05-20,2017,5,20,"TAMBODMORA",0
"3704",2017-05-21,2017,5,21,"TAMBODMORA",144.5482357
"3705",2017-05-22,2017,5,22,"TAMBODMORA",4012.7
"3706",2017-05-23,2017,5,23,"TAMBODMORA",2773.2771551
"3707",2017-05-24,2017,5,24,"TAMBODMORA",4616.518122
"3708",2017-05-25,2017,5,25,"TAMBODMORA",154.625
"3709",2017-05-26,2017,5,26,"TAMBODMORA",850
"3710",2017-05-27,2017,5,27,"TAMBODMORA",150
"3711",2017-05-28,2017,5,28,"TAMBODMORA",2715.732815
"3712",2017-05-29,2017,5,29,"TAMBODMORA",1275.836
"3713",2017-05-30,2017,5,30,"TAMBODMORA",1577
"3714",2017-05-31,2017,5,31,"TAMBODMORA",0
"3715",2017-06-01,2017,6,1,"TAMBODMORA",1763.33
"3716",2017-06-02,2017,6,2,"TAMBODMORA",2352.546
"3717",2017-06-03,2017,6,3,"TAMBODMORA",2837.132692
"3718",2017-06-04,2017,6,4,"TAMBODMORA",1591.332
"3719",2017-06-05,2017,6,5,"TAMBODMORA",2389.828
"3720",2017-06-06,2017,6,6,"TAMBODMORA",169.6808
"3721",2017-06-07,2017,6,7,"TAMBODMORA",368.7541818
"3722",2017-06-08,2017,6,8,"TAMBODMORA",0
"3723",2017-06-09,2017,6,9,"TAMBODMORA",0
"3724",2017-06-10,2017,6,10,"TAMBODMORA",2159.633
"3725",2017-06-11,2017,6,11,"TAMBODMORA",1634.699
"3726",2017-06-12,2017,6,12,"TAMBODMORA",2436.546
"3727",2017-06-13,2017,6,13,"TAMBODMORA",3806.668
"3728",2017-06-14,2017,6,14,"TAMBODMORA",2065.414
"3729",2017-06-15,2017,6,15,"TAMBODMORA",873.774
"3730",2017-06-16,2017,6,16,"TAMBODMORA",5683.953
"3731",2017-06-17,2017,6,17,"TAMBODMORA",2242.72
"3732",2017-06-18,2017,6,18,"TAMBODMORA",0
"3733",2017-06-19,2017,6,19,"TAMBODMORA",0
"3734",2017-06-20,2017,6,20,"TAMBODMORA",2616.829
"3735",2017-06-21,2017,6,21,"TAMBODMORA",4024.984
"3736",2017-06-22,2017,6,22,"TAMBODMORA",4565.6948
"3737",2017-06-23,2017,6,23,"TAMBODMORA",2134.402
"3738",2017-06-24,2017,6,24,"TAMBODMORA",0
"3739",2017-06-25,2017,6,25,"TAMBODMORA",2205.999157
"3740",2017-06-26,2017,6,26,"TAMBODMORA",1168.117129
"3741",2017-06-27,2017,6,27,"TAMBODMORA",0
"3742",2017-06-28,2017,6,28,"TAMBODMORA",0
"3743",2017-06-29,2017,6,29,"TAMBODMORA",0
"3744",2017-06-30,2017,6,30,"TAMBODMORA",0
"3745",2017-07-01,2017,7,1,"TAMBODMORA",0
"3746",2017-07-02,2017,7,2,"TAMBODMORA",489.307
"3747",2017-07-03,2017,7,3,"TAMBODMORA",1817.883
"3748",2017-07-04,2017,7,4,"TAMBODMORA",327.4073671
"3749",2017-07-05,2017,7,5,"TAMBODMORA",0
"3750",2017-07-06,2017,7,6,"TAMBODMORA",0
"3751",2017-07-07,2017,7,7,"TAMBODMORA",0
"3752",2017-07-08,2017,7,8,"TAMBODMORA",0
"3753",2017-07-09,2017,7,9,"TAMBODMORA",0
"3754",2017-07-10,2017,7,10,"TAMBODMORA",0
"3755",2017-07-11,2017,7,11,"TAMBODMORA",100
"3756",2017-07-12,2017,7,12,"TAMBODMORA",2398.924
"3757",2017-07-13,2017,7,13,"TAMBODMORA",3659.086
"3758",2017-07-14,2017,7,14,"TAMBODMORA",64.991
"3759",2017-07-15,2017,7,15,"TAMBODMORA",0
"3760",2017-07-16,2017,7,16,"TAMBODMORA",0
"3761",2017-07-17,2017,7,17,"TAMBODMORA",0
"3762",2017-07-18,2017,7,18,"TAMBODMORA",0
"3763",2017-07-19,2017,7,19,"TAMBODMORA",140
"3764",2017-07-20,2017,7,20,"TAMBODMORA",1334.333654
"3765",2017-07-21,2017,7,21,"TAMBODMORA",663.847
"3766",2017-07-22,2017,7,22,"TAMBODMORA",0
"3767",2017-07-23,2017,7,23,"TAMBODMORA",1433.999
"3768",2017-07-24,2017,7,24,"TAMBODMORA",0
"3769",2017-07-25,2017,7,25,"TAMBODMORA",0
"3770",2017-07-26,2017,7,26,"TAMBODMORA",0
"3771",2017-07-27,2017,7,27,"TAMBODMORA",0
"3772",2017-07-28,2017,7,28,"TAMBODMORA",0
"3773",2017-07-29,2017,7,29,"TAMBODMORA",0
"3774",2017-07-30,2017,7,30,"TAMBODMORA",0
"3775",2017-07-31,2017,7,31,"TAMBODMORA",0
"3776",2017-08-01,2017,8,1,"TAMBODMORA",0
"3777",2017-08-02,2017,8,2,"TAMBODMORA",0
"3778",2017-08-03,2017,8,3,"TAMBODMORA",0
"3779",2017-08-04,2017,8,4,"TAMBODMORA",0
"3780",2017-08-05,2017,8,5,"TAMBODMORA",0
"3781",2017-08-06,2017,8,6,"TAMBODMORA",0
"3782",2017-08-07,2017,8,7,"TAMBODMORA",0
"3783",2017-08-08,2017,8,8,"TAMBODMORA",0
"3784",2017-08-09,2017,8,9,"TAMBODMORA",0
"3785",2017-08-10,2017,8,10,"TAMBODMORA",0
"3786",2017-08-11,2017,8,11,"TAMBODMORA",0
"3787",2017-08-12,2017,8,12,"TAMBODMORA",0
"3788",2017-08-13,2017,8,13,"TAMBODMORA",0
"3789",2017-08-14,2017,8,14,"TAMBODMORA",0
"3790",2017-08-15,2017,8,15,"TAMBODMORA",0
"3791",2017-08-16,2017,8,16,"TAMBODMORA",0
"3792",2017-08-17,2017,8,17,"TAMBODMORA",0
"3793",2017-08-18,2017,8,18,"TAMBODMORA",0
"3794",2017-08-19,2017,8,19,"TAMBODMORA",0
"3795",2017-08-20,2017,8,20,"TAMBODMORA",0
"3796",2017-08-21,2017,8,21,"TAMBODMORA",0
"3797",2017-08-22,2017,8,22,"TAMBODMORA",0
"3798",2017-08-23,2017,8,23,"TAMBODMORA",0
"3799",2017-08-24,2017,8,24,"TAMBODMORA",0
"3800",2017-08-25,2017,8,25,"TAMBODMORA",0
"3801",2017-08-26,2017,8,26,"TAMBODMORA",0
"3802",2017-08-27,2017,8,27,"TAMBODMORA",0
"3803",2017-08-28,2017,8,28,"TAMBODMORA",0
"3804",2017-08-29,2017,8,29,"TAMBODMORA",0
"3805",2017-08-30,2017,8,30,"TAMBODMORA",0
"3806",2017-08-31,2017,8,31,"TAMBODMORA",0
"3807",2017-09-01,2017,9,1,"TAMBODMORA",0
"3808",2017-09-02,2017,9,2,"TAMBODMORA",0
"3809",2017-09-03,2017,9,3,"TAMBODMORA",0
"3810",2017-09-04,2017,9,4,"TAMBODMORA",0
"3811",2017-09-05,2017,9,5,"TAMBODMORA",0
"3812",2017-09-06,2017,9,6,"TAMBODMORA",0
"3813",2017-09-07,2017,9,7,"TAMBODMORA",0
"3814",2017-09-08,2017,9,8,"TAMBODMORA",0
"3815",2017-09-09,2017,9,9,"TAMBODMORA",0
"3816",2017-09-10,2017,9,10,"TAMBODMORA",0
"3817",2017-09-11,2017,9,11,"TAMBODMORA",0
"3818",2017-09-12,2017,9,12,"TAMBODMORA",0
"3819",2017-09-13,2017,9,13,"TAMBODMORA",0
"3820",2017-09-14,2017,9,14,"TAMBODMORA",0
"3821",2017-09-15,2017,9,15,"TAMBODMORA",0
"3822",2017-09-16,2017,9,16,"TAMBODMORA",0
"3823",2017-09-17,2017,9,17,"TAMBODMORA",0
"3824",2017-09-18,2017,9,18,"TAMBODMORA",0
"3825",2017-09-19,2017,9,19,"TAMBODMORA",0
"3826",2017-09-20,2017,9,20,"TAMBODMORA",0
"3827",2017-09-21,2017,9,21,"TAMBODMORA",0
"3828",2017-09-22,2017,9,22,"TAMBODMORA",0
"3829",2017-09-23,2017,9,23,"TAMBODMORA",0
"3830",2017-09-24,2017,9,24,"TAMBODMORA",0
"3831",2017-09-25,2017,9,25,"TAMBODMORA",0
"3832",2017-09-26,2017,9,26,"TAMBODMORA",0
"3833",2017-09-27,2017,9,27,"TAMBODMORA",0
"3834",2017-09-28,2017,9,28,"TAMBODMORA",0
"3835",2017-09-29,2017,9,29,"TAMBODMORA",0
"3836",2017-09-30,2017,9,30,"TAMBODMORA",0
"3837",2017-10-01,2017,10,1,"TAMBODMORA",0
"3838",2017-10-02,2017,10,2,"TAMBODMORA",0
"3839",2017-10-03,2017,10,3,"TAMBODMORA",0
"3840",2017-10-04,2017,10,4,"TAMBODMORA",0
"3841",2017-10-05,2017,10,5,"TAMBODMORA",0
"3842",2017-10-06,2017,10,6,"TAMBODMORA",0
"3843",2017-10-07,2017,10,7,"TAMBODMORA",0
"3844",2017-10-08,2017,10,8,"TAMBODMORA",0
"3845",2017-10-09,2017,10,9,"TAMBODMORA",0
"3846",2017-10-10,2017,10,10,"TAMBODMORA",0
"3847",2017-10-11,2017,10,11,"TAMBODMORA",0
"3848",2017-10-12,2017,10,12,"TAMBODMORA",0
"3849",2017-10-13,2017,10,13,"TAMBODMORA",0
"3850",2017-10-14,2017,10,14,"TAMBODMORA",0
"3851",2017-10-15,2017,10,15,"TAMBODMORA",0
"3852",2017-10-16,2017,10,16,"TAMBODMORA",0
"3853",2017-10-17,2017,10,17,"TAMBODMORA",0
"3854",2017-10-18,2017,10,18,"TAMBODMORA",0
"3855",2017-10-19,2017,10,19,"TAMBODMORA",0
"3856",2017-10-20,2017,10,20,"TAMBODMORA",0
"3857",2017-10-21,2017,10,21,"TAMBODMORA",0
"3858",2017-10-22,2017,10,22,"TAMBODMORA",0
"3859",2017-10-23,2017,10,23,"TAMBODMORA",0
"3860",2017-10-24,2017,10,24,"TAMBODMORA",0
"3861",2017-10-25,2017,10,25,"TAMBODMORA",0
"3862",2017-10-26,2017,10,26,"TAMBODMORA",0
"3863",2017-10-27,2017,10,27,"TAMBODMORA",0
"3864",2017-10-28,2017,10,28,"TAMBODMORA",0
"3865",2017-10-29,2017,10,29,"TAMBODMORA",0
"3866",2017-10-30,2017,10,30,"TAMBODMORA",0
"3867",2017-10-31,2017,10,31,"TAMBODMORA",0
"3868",2017-11-01,2017,11,1,"TAMBODMORA",0
"3869",2017-11-02,2017,11,2,"TAMBODMORA",0
"3870",2017-11-03,2017,11,3,"TAMBODMORA",0
"3871",2017-11-04,2017,11,4,"TAMBODMORA",0
"3872",2017-11-05,2017,11,5,"TAMBODMORA",0
"3873",2017-11-06,2017,11,6,"TAMBODMORA",0
"3874",2017-11-07,2017,11,7,"TAMBODMORA",0
"3875",2017-11-08,2017,11,8,"TAMBODMORA",0
"3876",2017-11-09,2017,11,9,"TAMBODMORA",0
"3877",2017-11-10,2017,11,10,"TAMBODMORA",0
"3878",2017-11-11,2017,11,11,"TAMBODMORA",0
"3879",2017-11-12,2017,11,12,"TAMBODMORA",0
"3880",2017-11-13,2017,11,13,"TAMBODMORA",0
"3881",2017-11-14,2017,11,14,"TAMBODMORA",0
"3882",2017-11-15,2017,11,15,"TAMBODMORA",0
"3883",2017-11-16,2017,11,16,"TAMBODMORA",0
"3884",2017-11-17,2017,11,17,"TAMBODMORA",0
"3885",2017-11-18,2017,11,18,"TAMBODMORA",0
"3886",2017-11-19,2017,11,19,"TAMBODMORA",0
"3887",2017-11-20,2017,11,20,"TAMBODMORA",0
"3888",2017-11-21,2017,11,21,"TAMBODMORA",0
"3889",2017-11-22,2017,11,22,"TAMBODMORA",0
"3890",2017-11-23,2017,11,23,"TAMBODMORA",0
"3891",2017-11-24,2017,11,24,"TAMBODMORA",0
"3892",2017-11-25,2017,11,25,"TAMBODMORA",0
"3893",2017-11-26,2017,11,26,"TAMBODMORA",0
"3894",2017-11-27,2017,11,27,"TAMBODMORA",0
"3895",2017-11-28,2017,11,28,"TAMBODMORA",0
"3896",2017-11-29,2017,11,29,"TAMBODMORA",0
"3897",2017-11-30,2017,11,30,"TAMBODMORA",0
"3898",2017-12-01,2017,12,1,"TAMBODMORA",0
"3899",2017-12-02,2017,12,2,"TAMBODMORA",0
"3900",2017-12-03,2017,12,3,"TAMBODMORA",0
"3901",2017-12-04,2017,12,4,"TAMBODMORA",0
"3902",2017-12-05,2017,12,5,"TAMBODMORA",0
"3903",2017-12-06,2017,12,6,"TAMBODMORA",0
"3904",2017-12-07,2017,12,7,"TAMBODMORA",0
"3905",2017-12-08,2017,12,8,"TAMBODMORA",0
"3906",2017-12-09,2017,12,9,"TAMBODMORA",0
"3907",2017-12-10,2017,12,10,"TAMBODMORA",0
"3908",2017-12-11,2017,12,11,"TAMBODMORA",0
"3909",2017-12-12,2017,12,12,"TAMBODMORA",0
"3910",2017-12-13,2017,12,13,"TAMBODMORA",0
"3911",2017-12-14,2017,12,14,"TAMBODMORA",0
"3912",2017-12-15,2017,12,15,"TAMBODMORA",0
"3913",2017-12-16,2017,12,16,"TAMBODMORA",0
"3914",2017-12-17,2017,12,17,"TAMBODMORA",0
"3915",2017-12-18,2017,12,18,"TAMBODMORA",0
"3916",2017-12-19,2017,12,19,"TAMBODMORA",0
"3917",2017-12-20,2017,12,20,"TAMBODMORA",0
"3918",2017-12-21,2017,12,21,"TAMBODMORA",0
"3919",2017-12-22,2017,12,22,"TAMBODMORA",0
"3920",2017-12-23,2017,12,23,"TAMBODMORA",0
"3921",2017-12-24,2017,12,24,"TAMBODMORA",0
"3922",2017-12-25,2017,12,25,"TAMBODMORA",0
"3923",2017-12-26,2017,12,26,"TAMBODMORA",0
"3924",2017-12-27,2017,12,27,"TAMBODMORA",0
"3925",2017-12-28,2017,12,28,"TAMBODMORA",0
"3926",2017-12-29,2017,12,29,"TAMBODMORA",0
"3927",2017-12-30,2017,12,30,"TAMBODMORA",0
"3928",2017-12-31,2017,12,31,"TAMBODMORA",0
"3929",2018-01-01,2018,1,1,"TAMBODMORA",0
"3930",2018-01-02,2018,1,2,"TAMBODMORA",0
"3931",2018-01-03,2018,1,3,"TAMBODMORA",0
"3932",2018-01-04,2018,1,4,"TAMBODMORA",0
"3933",2018-01-05,2018,1,5,"TAMBODMORA",0
"3934",2018-01-06,2018,1,6,"TAMBODMORA",0
"3935",2018-01-07,2018,1,7,"TAMBODMORA",0
"3936",2018-01-08,2018,1,8,"TAMBODMORA",0
"3937",2018-01-09,2018,1,9,"TAMBODMORA",0
"3938",2018-01-10,2018,1,10,"TAMBODMORA",0
"3939",2018-01-11,2018,1,11,"TAMBODMORA",0
"3940",2018-01-12,2018,1,12,"TAMBODMORA",0
"3941",2018-01-13,2018,1,13,"TAMBODMORA",0
"3942",2018-01-14,2018,1,14,"TAMBODMORA",0
"3943",2018-01-15,2018,1,15,"TAMBODMORA",0
"3944",2018-01-16,2018,1,16,"TAMBODMORA",0
"3945",2018-01-17,2018,1,17,"TAMBODMORA",0
"3946",2018-01-18,2018,1,18,"TAMBODMORA",0
"3947",2018-01-19,2018,1,19,"TAMBODMORA",0
"3948",2018-01-20,2018,1,20,"TAMBODMORA",0
"3949",2018-01-21,2018,1,21,"TAMBODMORA",0
"3950",2018-01-22,2018,1,22,"TAMBODMORA",0
"3951",2018-01-23,2018,1,23,"TAMBODMORA",0
"3952",2018-01-24,2018,1,24,"TAMBODMORA",0
"3953",2018-01-25,2018,1,25,"TAMBODMORA",0
"3954",2018-01-26,2018,1,26,"TAMBODMORA",0
"3955",2018-01-27,2018,1,27,"TAMBODMORA",0
"3956",2018-01-28,2018,1,28,"TAMBODMORA",0
"3957",2018-01-29,2018,1,29,"TAMBODMORA",0
"3958",2018-01-30,2018,1,30,"TAMBODMORA",0
"3959",2018-01-31,2018,1,31,"TAMBODMORA",0
"3960",2018-02-01,2018,2,1,"TAMBODMORA",0
"3961",2018-02-02,2018,2,2,"TAMBODMORA",0
"3962",2018-02-03,2018,2,3,"TAMBODMORA",0
"3963",2018-02-04,2018,2,4,"TAMBODMORA",0
"3964",2018-02-05,2018,2,5,"TAMBODMORA",0
"3965",2018-02-06,2018,2,6,"TAMBODMORA",0
"3966",2018-02-07,2018,2,7,"TAMBODMORA",0
"3967",2018-02-08,2018,2,8,"TAMBODMORA",0
"3968",2018-02-09,2018,2,9,"TAMBODMORA",0
